         ps       /tb_hybrid_control/HC_inst/i_vC    /tb_hybrid_control/HC_inst/z2       /tb_hybrid_control/HC_half_inst/z2                                          
          delta          /tb_hybrid_control/HC_inst/i_iC        /tb_hybrid_control/HC_inst/jump   /tb_hybrid_control/HC_half_inst/jump_1                             
                                        /tb_hybrid_control/HC_inst/z1       /tb_hybrid_control/HC_half_inst/z1    /tb_hybrid_control/HC_half_inst/sigma              
                                                                 /tb_hybrid_control/HC_inst/sigma              /tb_hybrid_control/HC_half_inst/jump_2                
          0  +0                                 x      x            x            x            x 1            x            x            x            x 1 
   84600000  +1                              3765  -5989         5731        -5989      8286814 0         5731        -5989      8286814      -147246 0 
   84700000  +1                              3583  -6115         5549        -6115      8248146 0         5549        -6115      8248146      -365170 0 
   84800000  +1                              3398  -6234         5364        -6234      8202396 0         5364        -6234      8202396      -580296 0 
   84900000  +1                              3209  -6345         5175        -6345      8148150 0         5175        -6345      8148150      -792630 0 
   85000000  +1                              3017  -6450         4983        -6450      8087532 0         4983        -6450      8087532     -1002870 0 
   85100000  +1                              2822  -6547         4788        -6547      8019122 0         4788        -6547      8019122     -1209608 0 
   85200000  +1                              2624  -6636         4590        -6636      7942920 0         4590        -6636      7942920     -1412844 0 
   85300000  +1                              2424  -6718         4390        -6718      7860340 0         4390        -6718      7860340     -1612572 0 
   85400000  +1                              2221  -6793         4187        -6793      7770678 0         4187        -6793      7770678     -1809502 0 
   85500000  +1                              2016  -6860         3982        -6860      7673928 0         3982        -6860      7673928     -2002220 0 
   85600000  +1                              1810  -6920         3776        -6920      7571504 0         3776        -6920      7571504     -2190720 0 
   85700000  +1                              1601  -6972         3567        -6972      7461288 0         3567        -6972      7461288     -2375718 0 
   85800000  +1                              1391  -7017         3357        -7017      7345398 0         3357        -7017      7345398     -2556498 0 
   85900000  +1                              1180  -7055         3146        -7055      7223834 0         3146        -7055      7223834     -2733060 0 
   86000000  +1                               968  -7085         2934        -7085      7095886 0         2934        -7085      7095886     -2904700 0 
   86100000  +1                               755  -7108         2721        -7108      6962264 0         2721        -7108      6962264     -3072122 0 
   86200000  +1                               542  -7124         2508        -7124      6823672 0         2508        -7124      6823672     -3234616 0 
   86300000  +1                               328  -7133         2294        -7133      6679406 0         2294        -7133      6679406     -3392892 0 
   86400000  +1                               114  -7134         2080        -7134      6529460 0         2080        -7134      6529460     -3545536 0 
   86500000  +1                               -99  -7129         1867        -7129      6375958 0         1867        -7129      6375958     -3693246 0 
   86600000  +1                              -313  -7116         1653        -7116      6216072 0         1653        -7116      6216072     -3836034 0 
   86700000  +1                              -526  -7097         1440        -7097      6052630 0         1440        -7097      6052630     -3973888 0 
   86800000  +1                              -739  -7071         1227        -7071      5884218 0         1227        -7071      5884218     -4106814 0 
   86900000  +1                              -950  -7038         1016        -7038      5712244 0         1016        -7038      5712244     -4233392 0 
   87000000  +1                             -1161  -6999          805        -6999      5536010 0          805        -6999      5536010     -4355746 0 
   87100000  +1                             -1370  -6953          596        -6953      5356214 0          596        -6953      5356214     -4471752 0 
   87200000  +1                             -1578  -6900          388        -6900      5172152 0          388        -6900      5172152     -4582120 0 
   87300000  +1                             -1784  -6842          182        -6842      4985948 0          182        -6842      4985948     -4687548 0 
   87400000  +1                             -1989  -6777          -23        -6777      4795478 0          -23        -6777      4795478     -4787338 0 
   87500000  +1                             -2191  -6706         -225        -6706      4602860 0         -225        -6706      4602860     -4880774 0 
   87600000  +1                             -2391  -6629         -425        -6629      4407390 0         -425        -6629      4407390     -4968566 0 
   87700000  +1                             -2589  -6547         -623        -6547      4209778 0         -623        -6547      4209778     -5051418 0 
   87800000  +1                             -2784  -6458         -818        -6458      4009308 0         -818        -6458      4009308     -5127212 0 
   87900000  +1                             -2976  -6365        -1010        -6365      3808110 0        -1010        -6365      3808110     -5198060 0 
   88000000  +1                             -3166  -6266        -1200        -6266      3604060 0        -1200        -6266      3604060     -5263264 0 
   88100000  +1                             -3352  -6161        -1386        -6161      3398566 0        -1386        -6161      3398566     -5321404 0 
   88200000  +1                             -3535  -6052        -1569        -6052      3192344 0        -1569        -6052      3192344     -5374598 0 
   88300000  +1                             -3715  -5938        -1749        -5938      2984684 0        -1749        -5938      2984684     -5422142 0 
   88400000  +1                             -3891  -5819        -1925        -5819      2776290 0        -1925        -5819      2776290     -5463326 0 
   88500000  +1                             -4064  -5696        -2098        -5696      2567168 0        -2098        -5696      2567168     -5499564 0 
   88600000  +1                             -4233  -5568        -2267        -5568      2357312 0        -2267        -5568      2357312     -5529442 0 
   88700000  +1                             -4398  -5436        -2432        -5436      2147432 0        -2432        -5436      2147432     -5553664 0 
   88800000  +1                             -4559  -5300        -2593        -5300      1937528 0        -2593        -5300      1937528     -5572230 0 
   88900000  +1                             -4716  -5160        -2750        -5160      1727600 0        -2750        -5160      1727600     -5585140 0 
   89000000  +1                             -4869  -5016        -2903        -5016      1517648 0        -2903        -5016      1517648     -5592394 0 
   89100000  +1                             -5017  -4869        -3051        -4869      1309086 0        -3051        -4869      1309086     -5593986 0 
   89200000  +1                             -5161  -4718        -3195        -4718      1100500 0        -3195        -4718      1100500     -5589922 0 
   89300000  +1                             -5300  -4564        -3334        -4564       893304 0        -3334        -4564       893304     -5580196 0 
   89400000  +1                             -5435  -4408        -3469        -4408       687504 0        -3469        -4408       687504     -5566222 0 
   89500000  +1                             -5565  -4248        -3599        -4248       482384 0        -3599        -4248       482384     -5545882 0 
   89600000  +1                             -5690  -4086        -3724        -4086       279364 0        -3724        -4086       279364     -5520584 0 
   89700000  +1                             -5773  -3965        -3807        -3965       135022 0        -3807        -3965       135022     -5494330 0 
   89800000  +1                             -5887  -3670        -3921        -3670      -154684 0        -3921        -3670      -154684     -5367590 0 
   89800000  +2                             -5887  -3670        -3921        -3670      -154684 1        -3921        -3670      -154684     -5367590 1 
   89810000  +2                             -5887  -3670        -7853        -3670     -2922812 1        -7853        -3670      2922812      8159310 1 
   89900000  +1                             -5993  -3374        -7959        -3374     -3207596 1        -7959        -3374      3207596      8026186 1 
   90000000  +1                             -6090  -3078        -8056        -3078     -3486044 1        -8056        -3078      3486044      7886672 1 
   90100000  +1                             -6178  -2781        -8144        -2781     -3758866 1        -8144        -2781      3758866      7740064 1 
   90200000  +1                             -6257  -2485        -8223        -2485     -4024642 1        -8223        -2485      4024642      7587770 1 
   90300000  +1                             -6327  -2189        -8293        -2189     -4284082 1        -8293        -2189      4284082      7429086 1 
   90400000  +1                             -6388  -1894        -8354        -1894     -4536476 1        -8354        -1894      4536476      7264716 1 
   90500000  +1                             -6440  -1600        -8406        -1600     -4781824 1        -8406        -1600      4781824      7094660 1 
   90600000  +1                             -6484  -1308        -8450        -1308     -5020120 1        -8450        -1308      5020120      6920332 1 
   90700000  +1                             -6519  -1017        -8485        -1017     -5251370 1        -8485        -1017      5251370      6740318 1 
   90800000  +1                             -6545   -728        -8511         -728     -5474864 1        -8511         -728      5474864      6555322 1 
   90900000  +1                             -6563   -441        -8529         -441     -5691306 1        -8529         -441      5691306      6366054 1 
   91000000  +1                             -6572   -156        -8538         -156     -5899992 1        -8538         -156      5899992      6171804 1 
   91100000  +1                             -6572    125        -8538          125     -6099502 1        -8538          125      6099502      5973980 1 
   91200000  +1                             -6564    404        -8530          404     -6291960 1        -8530          404      6291960      5771884 1 
   91300000  +1                             -6548    680        -8514          680     -6476656 1        -8514          680      6476656      5566220 1 
   91400000  +1                             -6523    952        -8489          952     -6652176 1        -8489          952      6652176      5356982 1 
   91500000  +1                             -6491   1221        -8457         1221     -6820638 1        -8457         1221      6820638      5144886 1 
   91600000  +1                             -6450   1486        -8416         1486     -6979924 1        -8416         1486      6979924      4929216 1 
   91700000  +1                             -6402   1747        -8368         1747     -7131442 1        -8368         1747      7131442      4711392 1 
   91800000  +1                             -6345   2004        -8311         2004     -7273784 1        -8311         2004      7273784      4489994 1 
   91900000  +1                             -6281   2256        -8247         2256     -7407648 1        -8247         2256      7407648      4267146 1 
   92000000  +1                             -6210   2504        -8176         2504     -7533744 1        -8176         2504      7533744      4042144 1 
   92100000  +1                             -6131   2746        -8097         2746     -7649948 1        -8097         2746      7649948      3815686 1 
   92200000  +1                             -6045   2984        -8011         2984     -7758384 1        -8011         2984      7758384      3587074 1 
   92300000  +1                             -5952   3216        -7918         3216     -7857632 1        -7918         3216      7857632      3357716 1 
   92400000  +1                             -5852   3443        -7818         3443     -7948402 1        -7818         3443      7948402      3126908 1 
   92500000  +1                             -5746   3664        -7712         3664     -8030688 1        -7712         3664      8030688      2896064 1 
   92600000  +1                             -5632   3879        -7598         3879     -8103082 1        -7598         3879      8103082      2663764 1 
   92700000  +1                             -5513   4088        -7479         4088     -8167696 1        -7479         4088      8167696      2432138 1 
   92800000  +1                             -5387   4292        -7353         4292     -8223832 1        -7353         4292      8223832      2199062 1 
   92900000  +1                             -5255   4489        -7221         4489     -8270774 1        -7221         4489      8270774      1966654 1 
   93000000  +1                             -5118   4679        -7084         4679     -8309226 1        -7084         4679      8309226      1735624 1 
   93100000  +1                             -4975   4864        -6941         4864     -8339904 1        -6941         4864      8339904      1503854 1 
   93200000  +1                             -4826   5041        -6792         5041     -8360678 1        -6792         5041      8360678      1273456 1 
   93300000  +1                             -4672   5212        -6638         5212     -8373672 1        -6638         5212      8373672      1043732 1 
   93400000  +1                             -4513   5376        -6479         5376     -8378176 1        -6479         5376      8378176       815386 1 
   93500000  +1                             -4350   5533        -6316         5533     -8374894 1        -6316         5533      8374894       589128 1 
   93600000  +1                             -4181   5684        -6147         5684     -8363128 1        -6147         5684      8363128       362834 1 
   93700000  +1                             -4009   5827        -5975         5827     -8343570 1        -5975         5827      8343570       140042 1 
   93800000  +1                             -3832   5962        -5798         5962     -8314812 1        -5798         5962      8314812       -80668 1 
   93900000  +1                             -3651   6091        -5617         6091     -8278978 1        -5617         6091      8278978      -299994 1 
   94000000  +1                             -3466   6213        -5432         6213     -8235358 1        -5432         6213      8235358      -517232 1 
   94100000  +1                             -3278   6327        -5244         6327     -8183946 1        -5244         6327      8183946      -730968 1 
   94200000  +1                             -3087   6434        -5053         6434     -8125452 1        -5053         6434      8125452      -941906 1 
   94300000  +1                             -2892   6533        -4858         6533     -8058462 1        -4858         6533      8058462     -1150052 1 
   94400000  +1                             -2695   6625        -4661         6625     -7985094 1        -4661         6625      7985094     -1354690 1 
   94500000  +1                             -2495   6709        -4461         6709     -7903934 1        -4461         6709      7903934     -1555826 1 
   94600000  +1                             -2292   6786        -4258         6786     -7815692 1        -4258         6786      7815692     -1754164 1 
   94700000  +1                             -2088   6856        -4054         6856     -7721776 1        -4054         6856      7721776     -1948284 1 
   94800000  +1                             -1881   6918        -3847         6918     -7620068 1        -3847         6918      7620068     -2138902 1 
   94900000  +1                             -1673   6973        -3639         6973     -7512686 1        -3639         6973      7512686     -2325302 1 
   95000000  +1                             -1463   7020        -3429         7020     -7398216 1        -3429         7020      7398216     -2507490 1 
   95100000  +1                             -1252   7060        -3218         7060     -7278072 1        -3218         7060      7278072     -2685460 1 
   95200000  +1                             -1039   7093        -3005         7093     -7151550 1        -3005         7093      7151550     -2859922 1 
   95300000  +1                              -826   7118        -2792         7118     -7019348 1        -2792         7118      7019348     -3028752 1 
   95400000  +1                              -612   7136        -2578         7136     -6881472 1        -2578         7136      6881472     -3193364 1 
   95500000  +1                              -398   7147        -2364         7147     -6738626 1        -2364         7147      6738626     -3353048 1 
   95600000  +1                              -183   7151        -2149         7151     -6590106 1        -2149         7151      6590106     -3508514 1 
   95700000  +1                                30   7147        -1936         7147     -6437314 1        -1936         7147      6437314     -3656928 1 
   95800000  +1                               244   7137        -1722         7137     -6279558 1        -1722         7137      6279558     -3801828 1 
   95900000  +1                               458   7120        -1508         7120     -6116832 1        -1508         7120      6116832     -3941800 1 
   96000000  +1                               672   7096        -1294         7096     -5949136 1        -1294         7096      5949136     -4076844 1 
   96100000  +1                               884   7065        -1082         7065     -5777878 1        -1082         7065      5777878     -4205540 1 
   96200000  +1                              1095   7027         -871         7027     -5602354 1         -871         7027      5602354     -4328598 1 
   96300000  +1                              1306   6983         -660         6983     -5422570 1         -660         6983      5422570     -4447432 1 
   96400000  +1                              1514   6932         -452         6932     -5239928 1         -452         6932      5239928     -4559208 1 
   96500000  +1                              1722   6875         -244         6875     -5053026 1         -244         6875      5053026     -4666760 1 
   96600000  +1                              1927   6812          -39         6812     -4863976 1          -39         6812      4863976     -4767958 1 
   96700000  +1                              2130   6743          164         6743     -4672074 1          164         6743      4672074     -4863512 1 
   96800000  +1                              2331   6668          365         6668     -4477320 1          365         6668      4477320     -4953422 1 
   96900000  +1                              2530   6587          564         6587     -4279714 1          564         6587      4279714     -5037688 1 
   97000000  +1                              2727   6500          761         6500     -4079256 1          761         6500      4079256     -5116310 1 
   97100000  +1                              2920   6408          954         6408     -3878064 1          954         6408      3878064     -5188572 1 
   97200000  +1                              3111   6310         1145         6310     -3674020 1         1145         6310      3674020     -5255190 1 
   97300000  +1                              3299   6208         1333         6208     -3469248 1         1333         6208      3469248     -5316862 1 
   97400000  +1                              3484   6100         1518         6100     -3262328 1         1518         6100      3262328     -5372180 1 
   97500000  +1                              3665   5987         1699         5987     -3054674 1         1699         5987      3054674     -5421138 1 
   97600000  +1                              3843   5869         1877         5869     -2845582 1         1877         5869      2845582     -5464446 1 
   97700000  +1                              4017   5746         2051         5746     -2635756 1         2051         5746      2635756     -5501394 1 
   97800000  +1                              4187   5620         2221         5620     -2426616 1         2221         5620      2426616     -5533390 1 
   97900000  +1                              4354   5489         2388         5489     -2216038 1         2388         5489      2216038     -5559736 1 
   98000000  +1                              4517   5353         2551         5353     -2004726 1         2551         5353      2004726     -5579722 1 
   98100000  +1                              4675   5214         2709         5214     -1794804 1         2709         5214      1794804     -5594046 1 
   98200000  +1                              4830   5071         2864         5071     -1584154 1         2864         5071      1584154     -5603424 1 
   98300000  +1                              4980   4925         3014         4925     -1374894 1         3014         4925      1374894     -5607140 1 
   98400000  +1                              5125   4775         3159         4775     -1166314 1         3159         4775      1166314     -5604490 1 
   98500000  +1                              5266   4622         3300         4622      -958420 1         3300         4622       958420     -5596888 1 
   98600000  +1                              5402   4466         3436         4466      -751916 1         3436         4466       751916     -5583624 1 
   98700000  +1                              5534   4306         3568         4306      -545388 1         3568         4306       545388     -5564704 1 
   98800000  +1                              5661   4145         3695         4145      -341670 1         3695         4145       341670     -5541530 1 
   98900000  +1                              5773   3994         3807         3994      -155612 1         3807         3994       155612     -5514746 1 
   99000000  +1                              5861   3772         3895         3772        63960 1         3895         3772       -63960     -5420938 1 
   99000000  +2                              5861   3772         3895         3772        63960 0         3895         3772       -63960     -5420938 0 
   99010000  +2                              5861   3772         7827         3772      2832088 0         7827         3772      2832088      8212658 0 
   99100000  +1                              5970   3476         7936         3476      3118984 0         7936         3476      3118984      8081664 0 
   99200000  +1                              6069   3179         8035         3179      3399550 0         8035         3179      3399550      7942866 0 
   99300000  +1                              6160   2882         8126         2882      3674484 0         8126         2882      3674484      7798388 0 
   99400000  +1                              6242   2586         8208         2586      3942372 0         8208         2586      3942372      7648224 0 
   99500000  +1                              6315   2290         8281         2290      4203924 0         8281         2290      4203924      7491670 0 
   99600000  +1                              6380   1994         8346         1994      4459844 0         8346         1994      4459844      7329436 0 
   99700000  +1                              6435   1699         8401         1699      4708014 0         8401         1699      4708014      7160806 0 
   99800000  +1                              6482   1406         8448         1406      4949132 0         8448         1406      4949132      6987904 0 
   99900000  +1                              6520   1114         8486         1114      5183204 0         8486         1114      5183204      6809316 0 
